LineId,Device,year,month,day,Time,Content,EventId,EventTemplate,ParameterList
118,cup,2020,02,29,08:08:49,1j7xB3-0000zd-7g <= della@mail.cup.com U=www-data P=local S=1594 id=20200229080849.Horde.EX6PAwv83jzZZ0Qtw1yS9ii@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xB3-0000zd-7g', '<= della@mail.cup.com', 'www-data', 'local', '1594 id=20200229080849.Horde.EX6PAwv83jzZZ0Qtw1yS9ii@mail.cup.com']"
119,cup,2020,02,29,08:08:49,1j7xB3-0000zd-7g => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xB3-0000zd-7g', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
120,cup,2020,02,29,08:08:49,1j7xB3-0000zd-7g => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xB3-0000zd-7g', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
121,cup,2020,02,29,08:08:49,1j7xB3-0000zd-7g Completed,4695c7f2,<*> Completed,['1j7xB3-0000zd-7g']
122,cup,2020,02,29,08:11:59,1j7xE7-00011m-R6 <= della@mail.cup.com U=www-data P=local S=1208 id=20200229081159.Horde.vESfncoEYdDKNUtVlgcrkJf@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xE7-00011m-R6', '<= della@mail.cup.com', 'www-data', 'local', '1208 id=20200229081159.Horde.vESfncoEYdDKNUtVlgcrkJf@mail.cup.com']"
123,cup,2020,02,29,08:11:59,1j7xE7-00011m-R6 => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xE7-00011m-R6', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
124,cup,2020,02,29,08:11:59,1j7xE7-00011m-R6 Completed,4695c7f2,<*> Completed,['1j7xE7-00011m-R6']
125,cup,2020,02,29,08:13:42,1j7xFm-00012c-Pm <= portia@mail.cup.com U=www-data P=local S=2037 id=20200229081342.Horde.NcA1kmmMqnrZUPqyOCxX6iI@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xFm-00012c-Pm', '<= portia@mail.cup.com', 'www-data', 'local', '2037 id=20200229081342.Horde.NcA1kmmMqnrZUPqyOCxX6iI@mail.cup.com']"
126,cup,2020,02,29,08:13:42,1j7xFm-00012c-Pm => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xFm-00012c-Pm', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
127,cup,2020,02,29,08:13:42,1j7xFm-00012c-Pm => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xFm-00012c-Pm', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
128,cup,2020,02,29,08:13:42,1j7xFm-00012c-Pm Completed,4695c7f2,<*> Completed,['1j7xFm-00012c-Pm']
129,cup,2020,02,29,08:14:43,1j7xGl-00013I-Gc <= della@mail.cup.com U=www-data P=local S=1644 id=20200229081443.Horde.iU2VsGCyAPVlAQhF3knDREu@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xGl-00013I-Gc', '<= della@mail.cup.com', 'www-data', 'local', '1644 id=20200229081443.Horde.iU2VsGCyAPVlAQhF3knDREu@mail.cup.com']"
130,cup,2020,02,29,08:14:43,1j7xGl-00013I-Gc => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xGl-00013I-Gc', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
131,cup,2020,02,29,08:14:43,1j7xGl-00013I-Gc => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xGl-00013I-Gc', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
132,cup,2020,02,29,08:14:43,1j7xGl-00013I-Gc Completed,4695c7f2,<*> Completed,['1j7xGl-00013I-Gc']
133,cup,2020,02,29,08:24:47,1j7xQV-00015a-Fr <= page@mail.cup.com U=www-data P=local S=3029 id=20200229082447.Horde.vptZEu3RN4SGCgNPnNB5BPt@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xQV-00015a-Fr', '<= page@mail.cup.com', 'www-data', 'local', '3029 id=20200229082447.Horde.vptZEu3RN4SGCgNPnNB5BPt@mail.cup.com']"
134,cup,2020,02,29,08:24:47,1j7xQV-00015a-Fr => tiny <tiny@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xQV-00015a-Fr', '=> tiny <tiny@mail.cup.com>', 'local_user', 'mail_spool']"
135,cup,2020,02,29,08:24:47,1j7xQV-00015a-Fr Completed,4695c7f2,<*> Completed,['1j7xQV-00015a-Fr']
136,cup,2020,02,29,08:25:32,1j7xRE-000163-4L <= irwin@mail.cup.com U=www-data P=local S=1107 id=20200229082531.Horde.wELi9I1F83lR66Mu3mKILVH@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xRE-000163-4L', '<= irwin@mail.cup.com', 'www-data', 'local', '1107 id=20200229082531.Horde.wELi9I1F83lR66Mu3mKILVH@mail.cup.com']"
137,cup,2020,02,29,08:25:32,1j7xRE-000163-4L => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xRE-000163-4L', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
138,cup,2020,02,29,08:25:32,1j7xRE-000163-4L Completed,4695c7f2,<*> Completed,['1j7xRE-000163-4L']
139,cup,2020,02,29,08:34:25,Start queue run: pid=4352,86cf1be4,Start queue run: pid=<*>,['4352']
140,cup,2020,02,29,08:34:25,End queue run: pid=4352,3c82302c,End queue run: pid=<*>,['4352']
141,cup,2020,02,29,08:37:56,1j7xdE-00019z-3S <= page@mail.cup.com U=www-data P=local S=1055 id=20200229083755.Horde.n1q0BsQdqYnYwU5XVUlkS5-@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xdE-00019z-3S', '<= page@mail.cup.com', 'www-data', 'local', '1055 id=20200229083755.Horde.n1q0BsQdqYnYwU5XVUlkS5-@mail.cup.com']"
142,cup,2020,02,29,08:37:56,1j7xdE-00019z-3S => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xdE-00019z-3S', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
143,cup,2020,02,29,08:37:56,1j7xdE-00019z-3S Completed,4695c7f2,<*> Completed,['1j7xdE-00019z-3S']
144,cup,2020,02,29,08:41:18,1j7xgU-0001Bz-GT <= maile@mail.cup.com U=www-data P=local S=1057 id=20200229084118.Horde.Rrd7u2tP68a8ZC6MTjGtpw8@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xgU-0001Bz-GT', '<= maile@mail.cup.com', 'www-data', 'local', '1057 id=20200229084118.Horde.Rrd7u2tP68a8ZC6MTjGtpw8@mail.cup.com']"
145,cup,2020,02,29,08:41:18,1j7xgU-0001Bz-GT => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xgU-0001Bz-GT', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
146,cup,2020,02,29,08:41:18,1j7xgU-0001Bz-GT Completed,4695c7f2,<*> Completed,['1j7xgU-0001Bz-GT']
147,cup,2020,02,29,08:42:07,1j7xhH-0001CM-3e <= page@mail.cup.com U=www-data P=local S=2298 id=20200229084206.Horde.dzeN-6AUrn6lKb78K5yTrPK@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xhH-0001CM-3e', '<= page@mail.cup.com', 'www-data', 'local', '2298 id=20200229084206.Horde.dzeN-6AUrn6lKb78K5yTrPK@mail.cup.com']"
148,cup,2020,02,29,08:42:07,1j7xhH-0001CM-3e => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xhH-0001CM-3e', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
149,cup,2020,02,29,08:42:07,1j7xhH-0001CM-3e Completed,4695c7f2,<*> Completed,['1j7xhH-0001CM-3e']
150,cup,2020,02,29,08:46:19,1j7xlL-0001DF-6X <= maile@mail.cup.com U=www-data P=local S=1063 id=20200229084619.Horde.b6JbhJYId_AiTwq8KDuFp4J@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xlL-0001DF-6X', '<= maile@mail.cup.com', 'www-data', 'local', '1063 id=20200229084619.Horde.b6JbhJYId_AiTwq8KDuFp4J@mail.cup.com']"
151,cup,2020,02,29,08:46:19,1j7xlL-0001DF-6X => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xlL-0001DF-6X', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
152,cup,2020,02,29,08:46:19,1j7xlL-0001DF-6X Completed,4695c7f2,<*> Completed,['1j7xlL-0001DF-6X']
153,cup,2020,02,29,08:52:11,1j7xr1-0001Et-Ih <= maile@mail.cup.com U=www-data P=local S=1063 id=20200229085211.Horde.BWioCxmcxxgljA4p8Kr8-z0@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xr1-0001Et-Ih', '<= maile@mail.cup.com', 'www-data', 'local', '1063 id=20200229085211.Horde.BWioCxmcxxgljA4p8Kr8-z0@mail.cup.com']"
154,cup,2020,02,29,08:52:11,1j7xr1-0001Et-Ih => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xr1-0001Et-Ih', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
155,cup,2020,02,29,08:52:11,1j7xr1-0001Et-Ih Completed,4695c7f2,<*> Completed,['1j7xr1-0001Et-Ih']
156,cup,2020,02,29,08:54:04,1j7xsq-0001Fp-Th <= maile@mail.cup.com U=www-data P=local S=4059 id=20200229085404.Horde.uMj7-BL6WeQ8ykKVROuKSIc@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xsq-0001Fp-Th', '<= maile@mail.cup.com', 'www-data', 'local', '4059 id=20200229085404.Horde.uMj7-BL6WeQ8ykKVROuKSIc@mail.cup.com']"
157,cup,2020,02,29,08:54:04,1j7xsq-0001Fp-Th => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xsq-0001Fp-Th', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
158,cup,2020,02,29,08:54:04,1j7xsq-0001Fp-Th Completed,4695c7f2,<*> Completed,['1j7xsq-0001Fp-Th']
159,cup,2020,02,29,08:56:42,1j7xvO-0001Gk-M0 <= maile@mail.cup.com U=www-data P=local S=1213 id=20200229085642.Horde.BzRw73GWE9_D4vB4nO86mJl@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7xvO-0001Gk-M0', '<= maile@mail.cup.com', 'www-data', 'local', '1213 id=20200229085642.Horde.BzRw73GWE9_D4vB4nO86mJl@mail.cup.com']"
160,cup,2020,02,29,08:56:42,1j7xvO-0001Gk-M0 => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xvO-0001Gk-M0', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
161,cup,2020,02,29,08:56:42,1j7xvO-0001Gk-M0 => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7xvO-0001Gk-M0', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
162,cup,2020,02,29,08:56:42,1j7xvO-0001Gk-M0 Completed,4695c7f2,<*> Completed,['1j7xvO-0001Gk-M0']
163,cup,2020,02,29,09:01:42,1j7y0E-0001If-FD <= trula@mail.cup.com U=www-data P=local S=1214 id=20200229090142.Horde.Zoqa2wsAJ3WlgcwwxfKYRUW@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7y0E-0001If-FD', '<= trula@mail.cup.com', 'www-data', 'local', '1214 id=20200229090142.Horde.Zoqa2wsAJ3WlgcwwxfKYRUW@mail.cup.com']"
164,cup,2020,02,29,09:01:42,1j7y0E-0001If-FD => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7y0E-0001If-FD', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
165,cup,2020,02,29,09:01:42,1j7y0E-0001If-FD Completed,4695c7f2,<*> Completed,['1j7y0E-0001If-FD']
166,cup,2020,02,29,09:04:14,1j7y2g-0001K1-GE <= maile@mail.cup.com U=www-data P=local S=2092 id=20200229090414.Horde.15-XvUPtXGXiH8kD2RyNvrm@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7y2g-0001K1-GE', '<= maile@mail.cup.com', 'www-data', 'local', '2092 id=20200229090414.Horde.15-XvUPtXGXiH8kD2RyNvrm@mail.cup.com']"
167,cup,2020,02,29,09:04:14,1j7y2g-0001K1-GE => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7y2g-0001K1-GE', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
168,cup,2020,02,29,09:04:14,1j7y2g-0001K1-GE Completed,4695c7f2,<*> Completed,['1j7y2g-0001K1-GE']
169,cup,2020,02,29,09:04:25,Start queue run: pid=5102,86cf1be4,Start queue run: pid=<*>,['5102']
170,cup,2020,02,29,09:04:25,End queue run: pid=5102,3c82302c,End queue run: pid=<*>,['5102']
171,cup,2020,02,29,09:04:30,1j7y2w-0001KL-Gf <= georgie@mail.cup.com U=www-data P=local S=1000 id=20200229090430.Horde.eBP03PZBK5t0SrkbBZSufIa@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7y2w-0001KL-Gf', '<= georgie@mail.cup.com', 'www-data', 'local', '1000 id=20200229090430.Horde.eBP03PZBK5t0SrkbBZSufIa@mail.cup.com']"
172,cup,2020,02,29,09:04:30,1j7y2w-0001KL-Gf => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7y2w-0001KL-Gf', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
173,cup,2020,02,29,09:04:30,1j7y2w-0001KL-Gf Completed,4695c7f2,<*> Completed,['1j7y2w-0001KL-Gf']
174,cup,2020,02,29,09:08:08,1j7y6S-0001MF-Pj <= irwin@mail.cup.com U=www-data P=local S=1204 id=20200229090808.Horde.EcYo4VEyAe6C7wUwXv5qqYI@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7y6S-0001MF-Pj', '<= irwin@mail.cup.com', 'www-data', 'local', '1204 id=20200229090808.Horde.EcYo4VEyAe6C7wUwXv5qqYI@mail.cup.com']"
175,cup,2020,02,29,09:08:08,1j7y6S-0001MF-Pj => daryl <daryl@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7y6S-0001MF-Pj', '=> daryl <daryl@mail.cup.com>', 'local_user', 'mail_spool']"
176,cup,2020,02,29,09:08:08,1j7y6S-0001MF-Pj Completed,4695c7f2,<*> Completed,['1j7y6S-0001MF-Pj']
177,cup,2020,02,29,09:08:34,1j7y6s-0001Mj-MM <= trula@mail.cup.com U=www-data P=local S=1955 id=20200229090834.Horde.jwh76XNGjXd4BmvY-WsMpEc@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7y6s-0001Mj-MM', '<= trula@mail.cup.com', 'www-data', 'local', '1955 id=20200229090834.Horde.jwh76XNGjXd4BmvY-WsMpEc@mail.cup.com']"
178,cup,2020,02,29,09:08:34,1j7y6s-0001Mj-MM => irwin <irwin@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7y6s-0001Mj-MM', '=> irwin <irwin@mail.cup.com>', 'local_user', 'mail_spool']"
179,cup,2020,02,29,09:08:34,1j7y6s-0001Mj-MM Completed,4695c7f2,<*> Completed,['1j7y6s-0001Mj-MM']
180,cup,2020,02,29,09:11:15,1j7y9T-0001P9-FP <= trula@mail.cup.com U=www-data P=local S=1002 id=20200229091115.Horde.mR180JwyfN57d20h4zIiEKg@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7y9T-0001P9-FP', '<= trula@mail.cup.com', 'www-data', 'local', '1002 id=20200229091115.Horde.mR180JwyfN57d20h4zIiEKg@mail.cup.com']"
181,cup,2020,02,29,09:11:15,1j7y9T-0001P9-FP => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7y9T-0001P9-FP', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
182,cup,2020,02,29,09:11:15,1j7y9T-0001P9-FP Completed,4695c7f2,<*> Completed,['1j7y9T-0001P9-FP']
183,cup,2020,02,29,09:13:49,1j7yBx-0001Qc-73 <= georgie@mail.cup.com U=www-data P=local S=6620 id=20200229091349.Horde.2iW02_SZRGwwl2UQIs7jTQ4@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yBx-0001Qc-73', '<= georgie@mail.cup.com', 'www-data', 'local', '6620 id=20200229091349.Horde.2iW02_SZRGwwl2UQIs7jTQ4@mail.cup.com']"
184,cup,2020,02,29,09:13:49,1j7yBx-0001Qc-73 => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yBx-0001Qc-73', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
185,cup,2020,02,29,09:13:49,1j7yBx-0001Qc-73 Completed,4695c7f2,<*> Completed,['1j7yBx-0001Qc-73']
186,cup,2020,02,29,09:13:58,1j7yC6-0001Qw-Ii <= maile@mail.cup.com U=www-data P=local S=4363 id=20200229091358.Horde.yrt_rZ9q4wqudrqVn8OUnPD@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yC6-0001Qw-Ii', '<= maile@mail.cup.com', 'www-data', 'local', '4363 id=20200229091358.Horde.yrt_rZ9q4wqudrqVn8OUnPD@mail.cup.com']"
187,cup,2020,02,29,09:13:58,1j7yC6-0001Qw-Ii => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yC6-0001Qw-Ii', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
188,cup,2020,02,29,09:13:58,1j7yC6-0001Qw-Ii => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yC6-0001Qw-Ii', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
189,cup,2020,02,29,09:13:58,1j7yC6-0001Qw-Ii Completed,4695c7f2,<*> Completed,['1j7yC6-0001Qw-Ii']
190,cup,2020,02,29,09:15:28,1j7yDY-0001Rn-09 <= georgie@mail.cup.com U=www-data P=local S=6459 id=20200229091527.Horde.sG6wdA2Z_DvT44CZWIvSKgm@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yDY-0001Rn-09', '<= georgie@mail.cup.com', 'www-data', 'local', '6459 id=20200229091527.Horde.sG6wdA2Z_DvT44CZWIvSKgm@mail.cup.com']"
191,cup,2020,02,29,09:15:28,1j7yDY-0001Rn-09 => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yDY-0001Rn-09', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
192,cup,2020,02,29,09:15:28,1j7yDY-0001Rn-09 Completed,4695c7f2,<*> Completed,['1j7yDY-0001Rn-09']
193,cup,2020,02,29,09:16:13,1j7yEH-0001SO-80 <= tiny@mail.cup.com U=www-data P=local S=2379 id=20200229091613.Horde.hn5NUKT1oHROzc5CoPwWwve@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yEH-0001SO-80', '<= tiny@mail.cup.com', 'www-data', 'local', '2379 id=20200229091613.Horde.hn5NUKT1oHROzc5CoPwWwve@mail.cup.com']"
194,cup,2020,02,29,09:16:13,1j7yEH-0001SO-80 => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yEH-0001SO-80', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
195,cup,2020,02,29,09:16:13,1j7yEH-0001SO-80 Completed,4695c7f2,<*> Completed,['1j7yEH-0001SO-80']
196,cup,2020,02,29,09:16:48,1j7yEq-0001Ss-8G <= georgie@mail.cup.com U=www-data P=local S=5018 id=20200229091648.Horde.6lgOCa9kZX5etX4Cl-gEXSZ@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yEq-0001Ss-8G', '<= georgie@mail.cup.com', 'www-data', 'local', '5018 id=20200229091648.Horde.6lgOCa9kZX5etX4Cl-gEXSZ@mail.cup.com']"
197,cup,2020,02,29,09:16:48,1j7yEq-0001Ss-8G => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yEq-0001Ss-8G', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
198,cup,2020,02,29,09:16:48,1j7yEq-0001Ss-8G => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yEq-0001Ss-8G', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
199,cup,2020,02,29,09:16:48,1j7yEq-0001Ss-8G Completed,4695c7f2,<*> Completed,['1j7yEq-0001Ss-8G']
200,cup,2020,02,29,09:17:29,1j7yFV-0001TW-L7 <= tiny@mail.cup.com U=www-data P=local S=2519 id=20200229091729.Horde.Vl7VmJjA3mq4iLPEPXe_H0g@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yFV-0001TW-L7', '<= tiny@mail.cup.com', 'www-data', 'local', '2519 id=20200229091729.Horde.Vl7VmJjA3mq4iLPEPXe_H0g@mail.cup.com']"
201,cup,2020,02,29,09:17:29,1j7yFV-0001TW-L7 => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yFV-0001TW-L7', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
202,cup,2020,02,29,09:17:29,1j7yFV-0001TW-L7 Completed,4695c7f2,<*> Completed,['1j7yFV-0001TW-L7']
203,cup,2020,02,29,09:20:41,1j7yIb-0001V0-L7 <= tiny@mail.cup.com U=www-data P=local S=1094 id=20200229092041.Horde.hnRGl8juLn00_HdBwFtp2hI@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yIb-0001V0-L7', '<= tiny@mail.cup.com', 'www-data', 'local', '1094 id=20200229092041.Horde.hnRGl8juLn00_HdBwFtp2hI@mail.cup.com']"
204,cup,2020,02,29,09:20:41,1j7yIb-0001V0-L7 => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yIb-0001V0-L7', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
205,cup,2020,02,29,09:20:41,1j7yIb-0001V0-L7 Completed,4695c7f2,<*> Completed,['1j7yIb-0001V0-L7']
206,cup,2020,02,29,09:24:24,1j7yMB-0001X9-Vy <= maile@mail.cup.com U=www-data P=local S=4128 id=20200229092423.Horde.cCo2q7EAO4FbvZq-mx6CCkO@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yMB-0001X9-Vy', '<= maile@mail.cup.com', 'www-data', 'local', '4128 id=20200229092423.Horde.cCo2q7EAO4FbvZq-mx6CCkO@mail.cup.com']"
207,cup,2020,02,29,09:24:24,1j7yMB-0001X9-Vy => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yMB-0001X9-Vy', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
208,cup,2020,02,29,09:24:24,1j7yMB-0001X9-Vy => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yMB-0001X9-Vy', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
209,cup,2020,02,29,09:24:24,1j7yMB-0001X9-Vy Completed,4695c7f2,<*> Completed,['1j7yMB-0001X9-Vy']
210,cup,2020,02,29,09:25:17,1j7yN3-0001Y0-PH <= georgie@mail.cup.com U=www-data P=local S=1117 id=20200229092517.Horde.emlwnBodCRyAi7SVjjDgLLE@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yN3-0001Y0-PH', '<= georgie@mail.cup.com', 'www-data', 'local', '1117 id=20200229092517.Horde.emlwnBodCRyAi7SVjjDgLLE@mail.cup.com']"
211,cup,2020,02,29,09:25:17,1j7yN3-0001Y0-PH => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yN3-0001Y0-PH', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
212,cup,2020,02,29,09:25:17,1j7yN3-0001Y0-PH Completed,4695c7f2,<*> Completed,['1j7yN3-0001Y0-PH']
213,cup,2020,02,29,09:25:25,1j7yNB-0001Y8-3k <= irwin@mail.cup.com U=www-data P=local S=1209 id=20200229092524.Horde.4zvSHws8-4Jvkjouh1ftSQ8@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j7yNB-0001Y8-3k', '<= irwin@mail.cup.com', 'www-data', 'local', '1209 id=20200229092524.Horde.4zvSHws8-4Jvkjouh1ftSQ8@mail.cup.com']"
214,cup,2020,02,29,09:25:25,1j7yNB-0001Y8-3k => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j7yNB-0001Y8-3k', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
215,cup,2020,02,29,09:25:25,1j7yNB-0001Y8-3k Completed,4695c7f2,<*> Completed,['1j7yNB-0001Y8-3k']
